v4geneID	Chromosome	Start	Stop	v4geneID.1	X..	v5chromosome	v5start	v5stop	v5geneID	v5geneID.1	v5..	v5length
Zm00001d047769	chr9	144850531	144855529	Zm00001d047769	+	chr9	144850531	144855529	Zm00001eb397320	Zm00001eb397320	+	4998
Zm00001d052397	chr4	191051787	191052803	Zm00001d052397	-	chr4	191051787	191052812	Zm00001eb195850	Zm00001eb195850	-	1016
Zm00001d013452	chr5	12123905	12127407	Zm00001d013452	+	chr5	12123923	12127407	Zm00001eb216510	Zm00001eb216510	+	3484
Zm00001d002517	chr2	14821712	14822242	Zm00001d002517	-	chr2	14821712	14822242	Zm00001eb072630	Zm00001eb072630	-	530
Zm00001d009715	chr8	77542263	77543931	Zm00001d009715	-	chr8	77542263	77543931	Zm00001eb344960	Zm00001eb344960	-	1668
Zm00001d040466	chr3	45413262	45416433	Zm00001d040466	-	chr3	45413262	45416433	Zm00001eb129030	Zm00001eb129030	-	3171
Zm00001d047767	chr9	144838428	144841744	Zm00001d047767	+	chr9	144838428	144841744	Zm00001eb397300	Zm00001eb397300	+	3316
Zm00001d010613	chr8	121583575	121584424	Zm00001d010613	-	chr8	121583411	121584086	Zm00001eb352020	Zm00001eb352020	-	511
Zm00001d047766	chr9	144834305	144837991	Zm00001d047766	-	chr9	144834453	144837991	Zm00001eb397290	Zm00001eb397290	-	3538
Zm00001d036775	chr6	107508588	107513731	Zm00001d036775	+	chr6	107508588	107513745	Zm00001eb275550	Zm00001eb275550	+	5143
Zm00001d028064	chr1	21734735	21735117	Zm00001d028064	+	chr1	21734735	21735117	Zm00001eb007320	Zm00001eb007320	+	382
Zm00001d013996	chr5	28207942	28213330	Zm00001d013996	-	chr5	28207942	28213330	Zm00001eb221480	Zm00001eb221480	-	5388
Zm00001d020708	chr7	130905743	130909925	Zm00001d020708	+	chr7	130905743	130909005	Zm00001eb314840	Zm00001eb314840	+	3262
Zm00001d036777	chr6	107529760	107533144	Zm00001d036777	+	chr6	107529760	107533144	Zm00001eb275570	Zm00001eb275570	+	3384
Zm00001d020706	chr7	130881098	130882597	Zm00001d020706	+	chr7	130881098	130882597	Zm00001eb314820	Zm00001eb314820	+	1499
Zm00001d051135	chr4	147311392	147317945	Zm00001d051135	+	chr4	147311392	147317945	Zm00001eb185070	Zm00001eb185070	+	6553
Zm00001d026051	chr10	138535465	138537378	Zm00001d026051	-	chr10	138535465	138537378	Zm00001eb428440	Zm00001eb428440	-	1913
Zm00001d037985	chr6	151446223	151446706	Zm00001d037985	-	chr6	151446223	151446706	Zm00001eb286150	Zm00001eb286150	-	483
Zm00001d016659	chr5	170953372	170960622	Zm00001d016659	+	chr5	170953372	170960622	Zm00001eb242380	Zm00001eb242380	+	7250
Zm00001d010615	chr8	121598527	121602250	Zm00001d010615	-	chr8	121598527	121602250	Zm00001eb352040	Zm00001eb352040	-	3723
Zm00001d051136	chr4	147320818	147321726	Zm00001d051136	-	chr4	147320818	147321726	Zm00001eb185080	Zm00001eb185080	-	908
Zm00001d037984	chr6	151435179	151444335	Zm00001d037984	+	chr6	151435179	151444335	Zm00001eb286140	Zm00001eb286140	+	9156
Zm00001d017401	chr5	193911208	193918173	Zm00001d017401	+	chr5	193911469	193918173	Zm00001eb248730	Zm00001eb248730	+	6704
Zm00001d038589	chr6	167894876	167900637	Zm00001d038589	-	chr6	167895446	167900637	Zm00001eb291760	Zm00001eb291760	-	5191
Zm00001d037829	chr6	145806525	145812036	Zm00001d037829	-	chr6	145806525	145812036	Zm00001eb284840	Zm00001eb284840	-	5511
Zm00001d004027	chr2	77127117	77136881	Zm00001d004027	-	chr2	77136066	77136881	Zm00001eb085900	Zm00001eb085900	-	815
Zm00001d006842	chr2	217679188	217685202	Zm00001d006842	+	.	-1	-1	.	-1	.	0
Zm00001d027845	chr1	14908947	14913358	Zm00001d027845	+	chr1	14908947	14913358	Zm00001eb005370	Zm00001eb005370	+	4411
Zm00001d004957	chr2	150389672	150391853	Zm00001d004957	+	chr2	150389672	150391853	Zm00001eb093140	Zm00001eb093140	+	2181
Zm00001d005208	chr2	163462660	163463693	Zm00001d005208	-	chr2	163462660	163463693	Zm00001eb095110	Zm00001eb095110	-	1033
Zm00001d027846	chr1	14955395	14957579	Zm00001d027846	+	chr1	14955395	14957579	Zm00001eb005380	Zm00001eb005380	+	2184
Zm00001d043364	chr3	199843655	199844108	Zm00001d043364	+	chr3	199843490	199844108	Zm00001eb152310	Zm00001eb152310	+	453
Zm00001d027847	chr1	14962883	14967332	Zm00001d027847	-	chr1	14962883	14967332	Zm00001eb005390	Zm00001eb005390	-	4449
Zm00001d043361	chr3	199826463	199827465	Zm00001d043361	+	chr3	199826463	199827465	Zm00001eb152300	Zm00001eb152300	+	1002
Zm00001d027848	chr1	15015996	15020639	Zm00001d027848	-	chr1	15015996	15020639	Zm00001eb005400	Zm00001eb005400	-	4643
Zm00001d006917	chr2	219320001	219324258	Zm00001d006917	-	chr2	219319902	219324258	Zm00001eb109780	Zm00001eb109780	-	4257
Zm00001d037382	chr6	130691661	130693088	Zm00001d037382	-	chr6	130691661	130693088	Zm00001eb280920	Zm00001eb280920	-	1427
Zm00001d017398	chr5	193861757	193865264	Zm00001d017398	+	chr5	193861757	193865264	Zm00001eb248700	Zm00001eb248700	+	3507
Zm00001d037381	chr6	130684192	130687201	Zm00001d037381	+	chr6	130683990	130687201	Zm00001eb280910	Zm00001eb280910	+	3009
Zm00001d006916	chr2	219308849	219318565	Zm00001d006916	+	chr2	219308849	219318565	Zm00001eb109770	Zm00001eb109770	+	9716
Zm00001d027850	chr1	15053039	15056994	Zm00001d027850	-	chr1	15053039	15056994	Zm00001eb005420	Zm00001eb005420	-	3955
Zm00001d027851	chr1	15070474	15072349	Zm00001d027851	-	chr1	15070364	15073226	Zm00001eb005430	Zm00001eb005430	-	1875
Zm00001d050583	chr4	99224915	99229166	Zm00001d050583	-	chr4	99224915	99229166	Zm00001eb180800	Zm00001eb180800	-	4251
Zm00001d025599	chr10	125136048	125136704	Zm00001d025599	+	chr10	125136048	125137629	Zm00001eb424150	Zm00001eb424150	+	656
Zm00001d047030	chr9	117788478	117794657	Zm00001d047030	-	chr9	117789012	117794657	Zm00001eb390450	Zm00001eb390450	-	5645
Zm00001d010632	chr8	122231464	122232004	Zm00001d010632	+	chr8	122231464	122232004	Zm00001eb352190	Zm00001eb352190	+	540
Zm00001d010782	chr8	127385313	127389587	Zm00001d010782	-	chr8	127385416	127389587	Zm00001eb353440	Zm00001eb353440	-	4171
Zm00001d021344	chr7	150667253	150672781	Zm00001d021344	-	chr7	150667253	150672781	Zm00001eb320070	Zm00001eb320070	-	5528
Zm00001d008716	chr8	17620549	17624357	Zm00001d008716	-	chr8	17620572	17624357	Zm00001eb336660	Zm00001eb336660	-	3785
Zm00001d047303	chr9	129736284	129737102	Zm00001d047303	-	chr9	129736284	129737102	Zm00001eb393270	Zm00001eb393270	-	818
Zm00001d019086	chr7	15655546	15661443	Zm00001d019086	-	chr7	15655546	15661182	Zm00001eb302640	Zm00001eb302640	-	5636
Zm00001d041465	chr3	123022260	123022841	Zm00001d041465	+	chr3	123022260	123022901	Zm00001eb135870	Zm00001eb135870	+	581
Zm00001d047302	chr9	129727827	129733598	Zm00001d047302	+	chr9	129727827	129733598	Zm00001eb393250	Zm00001eb393250	+	5771
Zm00001d041464	chr3	122983987	122986089	Zm00001d041464	+	chr3	122983987	122986089	Zm00001eb135860	Zm00001eb135860	+	2102
Zm00001d053564	chr4	237840108	237845983	Zm00001d053564	-	chr4	237840202	237845818	Zm00001eb205070	Zm00001eb205070	-	5616
Zm00001d028225	chr1	27009046	27018946	Zm00001d028225	+	chr1	27009009	27010637	Zm00001eb008750	Zm00001eb008750	+	1591
Zm00001d041229	chr3	107860942	107864647	Zm00001d041229	+	chr3	107860942	107864647	Zm00001eb134200	Zm00001eb134200	+	3705
Zm00001d002523	chr2	14972632	14973179	Zm00001d002523	+	chr2	14972632	14973179	Zm00001eb072680	Zm00001eb072680	+	547
Zm00001d012161	chr8	170476460	170478865	Zm00001d012161	-	chr8	170476460	170478865	Zm00001eb365710	Zm00001eb365710	-	2405
Zm00001d004495	chr2	115169882	115172441	Zm00001d004495	+	chr2	115169882	115172441	Zm00001eb089230	Zm00001eb089230	+	2559
Zm00001d002698	chr2	19708255	19710540	Zm00001d002698	+	chr2	19708255	19710540	Zm00001eb074290	Zm00001eb074290	+	2285
Zm00001d028226	chr1	27021043	27022187	Zm00001d028226	-	chr1	27021043	27022187	Zm00001eb008770	Zm00001eb008770	-	1144
Zm00001d028227	chr1	27032835	27036709	Zm00001d028227	+	chr1	27032835	27036709	Zm00001eb008780	Zm00001eb008780	+	3874
Zm00001d037714	chr6	141801610	141802960	Zm00001d037714	+	chr6	141801610	141802960	Zm00001eb283780	Zm00001eb283780	+	1350
Zm00001d021566	chr7	159907684	159917054	Zm00001d021566	-	chr7	159907684	159917054	Zm00001eb322150	Zm00001eb322150	-	9370
Zm00001d011572	chr8	154080787	154087206	Zm00001d011572	-	chr8	154080787	154119105	Zm00001eb360130	Zm00001eb360130	-	6419
Zm00001d011573	chr8	154117015	154119105	Zm00001d011573	-	chr8	154080787	154119105	Zm00001eb360130	Zm00001eb360130	-	2090
Zm00001d028228	chr1	27037418	27046083	Zm00001d028228	-	chr1	27037699	27040984	Zm00001eb008790	Zm00001eb008790	-	3285
Zm00001d011571	chr8	154075002	154075949	Zm00001d011571	-	chr8	154075002	154075949	Zm00001eb360120	Zm00001eb360120	-	947
Zm00001d011570	chr8	154067681	154071830	Zm00001d011570	-	chr8	154067681	154071860	Zm00001eb360110	Zm00001eb360110	-	4149
Zm00001d029946	chr1	95101339	95105391	Zm00001d029946	+	chr1	95101339	95105391	Zm00001eb023690	Zm00001eb023690	+	4052
Zm00001d051321	chr4	155898931	155904599	Zm00001d051321	+	chr4	155898931	155904599	Zm00001eb186240	Zm00001eb186240	+	5668
Zm00001d018421	chr5	222937098	222939027	Zm00001d018421	+	chr5	222937098	222939027	Zm00001eb258290	Zm00001eb258290	+	1929
Zm00001d013423	chr5	11216620	11217732	Zm00001d013423	-	chr5	11216620	11217732	Zm00001eb216200	Zm00001eb216200	-	1112
Zm00001d054078	chr4	249267269	249270224	Zm00001d054078	-	.	-1	-1	.	-1	.	0
Zm00001d006565	chr2	211048740	211055239	Zm00001d006565	+	chr2	211048740	211055239	Zm00001eb106630	Zm00001eb106630	+	6499
Zm00001d034324	chr1	290915052	290916428	Zm00001d034324	-	chr1	290915055	290916428	Zm00001eb059680	Zm00001eb059680	-	1373
Zm00001d054077	chr4	249264291	249266431	Zm00001d054077	-	chr4	249264291	249266431	Zm00001eb209860	Zm00001eb209860	-	2140
Zm00001d054076	chr4	249256782	249263162	Zm00001d054076	-	chr4	249256969	249263162	Zm00001eb209850	Zm00001eb209850	-	6193
Zm00001d039750	chr3	14444552	14447608	Zm00001d039750	-	chr3	14444552	14447608	Zm00001eb123510	Zm00001eb123510	-	3056
Zm00001d034279	chr1	290098279	290099711	Zm00001d034279	-	chr1	290098279	290099711	Zm00001eb059370	Zm00001eb059370	-	1432
Zm00001d006567	chr2	211063793	211067596	Zm00001d006567	+	chr2	211063793	211067596	Zm00001eb106640	Zm00001eb106640	+	3803
Zm00001d017979	chr5	213786671	213813196	Zm00001d017979	-	chr5	213786671	213813196	Zm00001eb253990	Zm00001eb253990	-	26525
Zm00001d054071	chr4	249219841	249221048	Zm00001d054071	+	chr4	249219841	249221048	Zm00001eb209790	Zm00001eb209790	+	1207
Zm00001d047354	chr9	131016324	131018198	Zm00001d047354	-	chr9	131016324	131018198	Zm00001eb393660	Zm00001eb393660	-	1874
Zm00001d007301	chr2	227253636	227257274	Zm00001d007301	+	chr2	227253636	227257246	Zm00001eb112590	Zm00001eb112590	+	3610
Zm00001d048604	chr4	1362574	1364871	Zm00001d048604	-	chr4	1359106	1364871	Zm00001eb164530	Zm00001eb164530	-	2297
Zm00001d032385	chr1	226576801	226580776	Zm00001d032385	+	chr1	226576801	226580776	Zm00001eb042990	Zm00001eb042990	+	3975
Zm00001d038510	chr6	166230354	166231894	Zm00001d038510	+	chr6	166230354	166231894	Zm00001eb290940	Zm00001eb290940	+	1540
Zm00001d038508	chr6	166222015	166222339	Zm00001d038508	+	chr6	166222015	166222245	Zm00001eb290920	Zm00001eb290920	+	230
Zm00001d003288	chr2	38824096	38828019	Zm00001d003288	-	chr2	38824096	38828019	Zm00001eb079540	Zm00001eb079540	-	3923
Zm00001d012160	chr8	170468902	170473495	Zm00001d012160	-	chr8	170468902	170473495	Zm00001eb365700	Zm00001eb365700	-	4593
Zm00001d041870	chr3	142504347	142507715	Zm00001d041870	+	chr3	142504677	142508842	Zm00001eb139050	Zm00001eb139050	+	3038
Zm00001d041787	chr3	139022268	139026122	Zm00001d041787	+	chr3	139022268	139026511	Zm00001eb138420	Zm00001eb138420	+	3854
Zm00001d010344	chr8	110525723	110526054	Zm00001d010344	+	.	-1	-1	.	-1	.	0
Zm00001d016137	chr5	145590213	145590632	Zm00001d016137	+	chr5	145590174	145590632	Zm00001eb238400	Zm00001eb238400	+	419
Zm00001d014489	chr5	50140140	50143749	Zm00001d014489	+	chr5	50138728	50143749	Zm00001eb225390	Zm00001eb225390	+	3609
Zm00001d010566	chr8	120292486	120293883	Zm00001d010566	+	chr8	120292486	120293883	Zm00001eb351630	Zm00001eb351630	+	1397
Zm00001d044382	chr3	228409299	228412965	Zm00001d044382	+	chr3	228409299	228412965	Zm00001eb161200	Zm00001eb161200	+	3666
Zm00001d046405	chr9	89589324	89590972	Zm00001d046405	-	chr9	89589324	89590972	Zm00001eb385620	Zm00001eb385620	-	1648
Zm00001d052768	chr4	201900295	201900864	Zm00001d052768	-	chr4	201900295	201903370	Zm00001eb198850	Zm00001eb198850	-	569
Zm00001d052767	chr4	201896322	201899268	Zm00001d052767	-	chr4	201896322	201899268	Zm00001eb198840	Zm00001eb198840	-	2946
Zm00001d016374	chr5	159397271	159402776	Zm00001d016374	-	chr5	159397271	159402776	Zm00001eb240170	Zm00001eb240170	-	5505
Zm00001d052766	chr4	201889715	201893145	Zm00001d052766	-	chr4	201889715	201893145	Zm00001eb198830	Zm00001eb198830	-	3430
Zm00001d005298	chr2	168133452	168136024	Zm00001d005298	+	chr2	168133452	168136024	Zm00001eb095660	Zm00001eb095660	+	2572
Zm00001d052765	chr4	201886587	201888726	Zm00001d052765	+	chr4	201886587	201888726	Zm00001eb198820	Zm00001eb198820	+	2139
Zm00001d032077	chr1	213552436	213553128	Zm00001d032077	+	chr1	213552436	213553128	Zm00001eb040530	Zm00001eb040530	+	692
Zm00001d018282	chr5	220407631	220409915	Zm00001d018282	-	chr5	220407631	220409982	Zm00001eb256970	Zm00001eb256970	-	2284
Zm00001d030308	chr1	121360385	121362324	Zm00001d030308	+	.	-1	-1	.	-1	.	0
Zm00001d005228	chr2	164437446	164439422	Zm00001d005228	-	chr2	164437446	164439422	Zm00001eb095190	Zm00001eb095190	-	1976
Zm00001d036123	chr6	79881072	79883205	Zm00001d036123	-	chr6	79880900	79883205	Zm00001eb270300	Zm00001eb270300	-	2133
Zm00001d053216	chr4	223453371	223454435	Zm00001d053216	+	chr4	223453371	223454680	Zm00001eb202740	Zm00001eb202740	+	1064
Zm00001d039142	chr6	178293978	178300988	Zm00001d039142	-	chr6	178293978	178298769	Zm00001eb297120	Zm00001eb297120	-	4791
Zm00001d053775	chr4	244186203	244189577	Zm00001d053775	-	chr4	244186203	244189577	Zm00001eb207010	Zm00001eb207010	-	3374
Zm00001d007082	chr2	221828317	221832188	Zm00001d007082	-	chr2	221828317	221832188	Zm00001eb110730	Zm00001eb110730	-	3871
Zm00001d011590	chr8	154508358	154509296	Zm00001d011590	-	chr8	154508358	154509296	Zm00001eb360270	Zm00001eb360270	-	938
Zm00001d011589	chr8	154504300	154505370	Zm00001d011589	-	chr8	154504300	154505370	Zm00001eb360260	Zm00001eb360260	-	1070
Zm00001d011588	chr8	154495123	154499910	Zm00001d011588	+	chr8	154495123	154497627	Zm00001eb360250	Zm00001eb360250	+	2504
Zm00001d014977	chr5	70873493	70882378	Zm00001d014977	-	chr5	70873493	70883112	Zm00001eb229760	Zm00001eb229760	-	8885
Zm00001d039141	chr6	178288674	178292087	Zm00001d039141	-	chr6	178288674	178292790	Zm00001eb297110	Zm00001eb297110	-	3413
Zm00001d014976	chr5	70870203	70871771	Zm00001d014976	+	chr5	70870203	70871771	Zm00001eb229750	Zm00001eb229750	+	1568
Zm00001d045618	chr9	30852455	30853513	Zm00001d045618	-	chr9	30852455	30853513	Zm00001eb379560	Zm00001eb379560	-	1058
Zm00001d039138	chr6	178265226	178273254	Zm00001d039138	+	chr6	178265226	178273254	Zm00001eb297070	Zm00001eb297070	+	8028
Zm00001d034480	chr1	295716548	295721104	Zm00001d034480	+	chr1	295716548	295721104	Zm00001eb061070	Zm00001eb061070	+	4556
Zm00001d045617	chr9	30849446	30851940	Zm00001d045617	+	chr9	30849446	30851940	Zm00001eb379550	Zm00001eb379550	+	2494
Zm00001d051389	chr4	158700204	158702617	Zm00001d051389	-	chr4	158700204	158702617	Zm00001eb186800	Zm00001eb186800	-	2413
Zm00001d039821	chr3	16582615	16583064	Zm00001d039821	+	chr3	16582615	16583064	Zm00001eb124070	Zm00001eb124070	+	449
Zm00001d040187	chr3	31572696	31573046	Zm00001d040187	+	chr3	31572696	31573210	Zm00001eb126860	Zm00001eb126860	+	350
Zm00001d040186	chr3	31549904	31554577	Zm00001d040186	-	chr3	31549904	31554574	Zm00001eb126840	Zm00001eb126840	-	4670
Zm00001d011596	chr8	154803635	154804085	Zm00001d011596	+	chr8	154803635	154806236	Zm00001eb360330	Zm00001eb360330	+	450
Zm00001d023468	chr10	6543354	6543995	Zm00001d023468	-	chr10	6543354	6543995	Zm00001eb407150	Zm00001eb407150	-	641
Zm00001d032900	chr1	244237618	244240059	Zm00001d032900	-	chr1	244237618	244240059	Zm00001eb047560	Zm00001eb047560	-	2441
Zm00001d034479	chr1	295712144	295713059	Zm00001d034479	+	chr1	295712144	295713287	Zm00001eb061060	Zm00001eb061060	+	915
Zm00001d031275	chr1	186878045	186879866	Zm00001d031275	+	chr1	186878045	186879866	Zm00001eb033650	Zm00001eb033650	+	1821
Zm00001d004729	chr2	134272591	134273169	Zm00001d004729	+	chr2	134272591	134273169	Zm00001eb091180	Zm00001eb091180	+	578
Zm00001d044823	chr9	5623615	5627985	Zm00001d044823	-	chr9	5623615	5627985	Zm00001eb372330	Zm00001eb372330	-	4370
Zm00001d004664	chr2	127621808	127623355	Zm00001d004664	-	chr2	127621808	127623535	Zm00001eb090620	Zm00001eb090620	-	1547
Zm00001d033912	chr1	280143037	280146877	Zm00001d033912	+	chr1	280143037	280147948	Zm00001eb056350	Zm00001eb056350	+	3840
Zm00001d033913	chr1	280174411	280177201	Zm00001d033913	-	chr1	280174411	280177201	Zm00001eb056360	Zm00001eb056360	-	2790
Zm00001d010193	chr8	103397321	103397893	Zm00001d010193	-	chr8	103397321	103397893	Zm00001eb348690	Zm00001eb348690	-	572
Zm00001d023426	chr10	5218597	5223940	Zm00001d023426	-	chr10	5219860	5223940	Zm00001eb406800	Zm00001eb406800	-	4080
Zm00001d040684	chr3	58582710	58585275	Zm00001d040684	+	chr3	58582710	58585275	Zm00001eb130750	Zm00001eb130750	+	2565
Zm00001d047834	chr9	146245610	146249000	Zm00001d047834	+	chr9	146245610	146249000	Zm00001eb397870	Zm00001eb397870	+	3390
Zm00001d042746	chr3	181055064	181058100	Zm00001d042746	+	chr3	181055064	181058100	Zm00001eb146880	Zm00001eb146880	+	3036
Zm00001d047833	chr9	146234184	146242122	Zm00001d047833	+	chr9	146234184	146242122	Zm00001eb397860	Zm00001eb397860	+	7938
Zm00001d042435	chr3	169202623	169207369	Zm00001d042435	-	chr3	169202626	169207369	Zm00001eb143980	Zm00001eb143980	-	4743
Zm00001d014973	chr5	70770029	70776632	Zm00001d014973	+	chr5	70772954	70776632	Zm00001eb229730	Zm00001eb229730	+	3678
Zm00001d011282	chr8	145225882	145232311	Zm00001d011282	+	chr8	145225882	145232311	Zm00001eb357700	Zm00001eb357700	+	6429
Zm00001d052549	chr4	194783185	194783787	Zm00001d052549	-	.	-1	-1	.	-1	.	0
Zm00001d015030	chr5	72785918	72787492	Zm00001d015030	-	chr5	72785918	72787492	Zm00001eb230250	Zm00001eb230250	-	1574
Zm00001d018904	chr7	8736331	8741011	Zm00001d018904	+	chr7	8736331	8741011	Zm00001eb301020	Zm00001eb301020	+	4680
Zm00001d037343	chr6	129042257	129053008	Zm00001d037343	-	chr6	129042257	129053008	Zm00001eb280730	Zm00001eb280730	-	10751
Zm00001d035645	chr6	44399011	44400319	Zm00001d035645	-	.	-1	-1	.	-1	.	0
Zm00001d016505	chr5	164600341	164601948	Zm00001d016505	-	chr5	164600420	164601948	Zm00001eb241170	Zm00001eb241170	-	1528
Zm00001d002589	chr2	16494738	16496365	Zm00001d002589	-	chr2	16494738	16496365	Zm00001eb073250	Zm00001eb073250	-	1627
Zm00001d006788	chr2	216659177	216659965	Zm00001d006788	+	chr2	216659177	216660584	Zm00001eb108600	Zm00001eb108600	+	788
Zm00001d036031	chr6	73883910	73889050	Zm00001d036031	+	chr6	73883910	73889050	Zm00001eb269610	Zm00001eb269610	+	5140
Zm00001d047476	chr9	135001885	135002763	Zm00001d047476	+	chr9	135001885	135002763	Zm00001eb394660	Zm00001eb394660	+	878
Zm00001d053397	chr4	232171581	232179566	Zm00001d053397	-	chr4	232171581	232179566	Zm00001eb204190	Zm00001eb204190	-	7985
Zm00001d002591	chr2	16510309	16511604	Zm00001d002591	-	chr2	16510309	16511604	Zm00001eb073280	Zm00001eb073280	-	1295
Zm00001d002184	chr2	7801305	7809371	Zm00001d002184	+	chr2	7801246	7808890	Zm00001eb069570	Zm00001eb069570	+	7585
Zm00001d002592	chr2	16517955	16520994	Zm00001d002592	+	chr2	16517955	16520994	Zm00001eb073290	Zm00001eb073290	+	3039
Zm00001d002593	chr2	16524137	16526233	Zm00001d002593	+	chr2	16524137	16526233	Zm00001eb073300	Zm00001eb073300	+	2096
Zm00001d041280	chr3	111298783	111307112	Zm00001d041280	-	chr3	111298783	111307200	Zm00001eb134530	Zm00001eb134530	-	8329
Zm00001d006368	chr2	205955622	205958317	Zm00001d006368	-	chr2	205955995	205958317	Zm00001eb104970	Zm00001eb104970	-	2322
Zm00001d002594	chr2	16537070	16538162	Zm00001d002594	-	chr2	16536969	16538162	Zm00001eb073310	Zm00001eb073310	-	1092
Zm00001d042395	chr3	164944617	164947231	Zm00001d042395	-	chr3	164944617	164947231	Zm00001eb143680	Zm00001eb143680	-	2614
Zm00001d036842	chr6	110512001	110512538	Zm00001d036842	+	chr6	110512064	110512538	Zm00001eb276300	Zm00001eb276300	+	474
Zm00001d034180	chr1	287501598	287505399	Zm00001d034180	-	chr1	287501598	287505399	Zm00001eb058600	Zm00001eb058600	-	3801
Zm00001d041941	chr3	145521215	145524373	Zm00001d041941	+	chr3	145521215	145540375	Zm00001eb139660	Zm00001eb139660	+	3158
Zm00001d028003	chr1	19811503	19811985	Zm00001d028003	-	chr1	19809996	19811985	Zm00001eb006850	Zm00001eb006850	-	482
Zm00001d024933	chr10	97328342	97333383	Zm00001d024933	+	chr10	97328342	97333383	Zm00001eb418910	Zm00001eb418910	+	5041
Zm00001d028477	chr1	35400424	35410491	Zm00001d028477	-	chr1	35400424	35410491	Zm00001eb011020	Zm00001eb011020	-	10067
Zm00001d026568	chr10	149644080	149648915	Zm00001d026568	-	chr10	149647797	149649515	Zm00001eb433270	Zm00001eb433270	-	1118
Zm00001d034178	chr1	287476120	287478936	Zm00001d034178	+	chr1	287476120	287478936	Zm00001eb058570	Zm00001eb058570	+	2816
Zm00001d011629	chr8	156052678	156063183	Zm00001d011629	+	chr8	156052132	156063183	Zm00001eb360640	Zm00001eb360640	+	10505
Zm00001d025358	chr10	117012794	117013859	Zm00001d025358	+	chr10	117012794	117013859	Zm00001eb421970	Zm00001eb421970	+	1065
Zm00001d025892	chr10	134561385	134565692	Zm00001d025892	+	chr10	134561385	134565692	Zm00001eb426980	Zm00001eb426980	+	4307
Zm00001d025359	chr10	117017152	117022616	Zm00001d025359	+	chr10	117017152	117022616	Zm00001eb421980	Zm00001eb421980	+	5464
Zm00001d037420	chr6	131821456	131824234	Zm00001d037420	+	chr6	131821456	131824234	Zm00001eb281240	Zm00001eb281240	+	2778
Zm00001d038848	chr6	173112287	173113613	Zm00001d038848	-	chr6	173111606	173113613	Zm00001eb294220	Zm00001eb294220	-	1326
Zm00001d027295	chr1	2095648	2097082	Zm00001d027295	+	chr1	2095648	2097082	Zm00001eb000490	Zm00001eb000490	+	1434
Zm00001d005147	chr2	160917476	160926613	Zm00001d005147	-	.	-1	-1	.	-1	.	0
Zm00001d025893	chr10	134568082	134570980	Zm00001d025893	-	chr10	134568082	134570980	Zm00001eb426990	Zm00001eb426990	-	2898
Zm00001d049800	chr4	45369664	45370710	Zm00001d049800	-	chr4	45369664	45370710	Zm00001eb174990	Zm00001eb174990	-	1046
Zm00001d025894	chr10	134572064	134591470	Zm00001d025894	+	chr10	134572064	134591467	Zm00001eb427000	Zm00001eb427000	+	19403
Zm00001d049798	chr4	45361391	45364551	Zm00001d049798	-	chr4	45361440	45364551	Zm00001eb174980	Zm00001eb174980	-	3111
Zm00001d010230	chr8	104789531	104793745	Zm00001d010230	+	chr8	104789531	104793745	Zm00001eb349040	Zm00001eb349040	+	4214
Zm00001d010231	chr8	104800540	104803104	Zm00001d010231	-	chr8	104800540	104803104	Zm00001eb349050	Zm00001eb349050	-	2564
Zm00001d047977	chr9	150286868	150290380	Zm00001d047977	-	chr9	150286868	150290380	Zm00001eb399190	Zm00001eb399190	-	3512
Zm00001d036624	chr6	102317048	102322300	Zm00001d036624	+	chr6	102317048	102322300	Zm00001eb274090	Zm00001eb274090	+	5252
Zm00001d039206	chr6	179827402	179828887	Zm00001d039206	+	chr6	179826947	179829950	Zm00001eb297700	Zm00001eb297700	+	1485
Zm00001d051946	chr4	177077927	177081338	Zm00001d051946	-	chr4	177077927	177081338	Zm00001eb191660	Zm00001eb191660	-	3411
Zm00001d019775	chr7	61214570	61215913	Zm00001d019775	+	chr7	61214570	61215913	Zm00001eb307790	Zm00001eb307790	+	1343
Zm00001d041495	chr3	125207748	125210710	Zm00001d041495	+	chr3	125207748	125210345	Zm00001eb136110	Zm00001eb136110	+	2597
Zm00001d017820	chr5	210342036	210344463	Zm00001d017820	-	chr5	210342036	210344463	Zm00001eb252530	Zm00001eb252530	-	2427
Zm00001d035876	chr6	64904567	64906864	Zm00001d035876	-	chr6	64904567	64906864	Zm00001eb268510	Zm00001eb268510	-	2297
Zm00001d017823	chr5	210364053	210371458	Zm00001d017823	-	chr5	210364053	210371458	Zm00001eb252570	Zm00001eb252570	-	7405
Zm00001d006160	chr2	200260912	200265099	Zm00001d006160	+	chr2	200260912	200264990	Zm00001eb103030	Zm00001eb103030	+	4078
Zm00001d006159	chr2	200259440	200260667	Zm00001d006159	-	chr2	200259440	200260667	Zm00001eb103020	Zm00001eb103020	-	1227
Zm00001d028240	chr1	27448500	27450152	Zm00001d028240	+	chr1	27448500	27450152	Zm00001eb008910	Zm00001eb008910	+	1652
Zm00001d020069	chr7	91520792	91524053	Zm00001d020069	-	chr7	91520792	91524053	Zm00001eb309770	Zm00001eb309770	-	3261
Zm00001d028241	chr1	27453430	27455313	Zm00001d028241	-	chr1	27453663	27455237	Zm00001eb008920	Zm00001eb008920	-	1574
Zm00001d002284	chr2	9811483	9814080	Zm00001d002284	-	chr2	9811483	9814080	Zm00001eb070480	Zm00001eb070480	-	2597
